1	72
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.43125	0.333549	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.29375	0.333549	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15625	0.333549	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01875	0.333549	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.11875	0.333549	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.25625	0.333549	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.39375	0.333549	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0.452628	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3625	0.452628	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.225	0.452628	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0875	0.452628	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.452628	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.1875	0.452628	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.325	0.452628	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.4625	0.452628	0	0	
